,Date,Open,High,Low,Close,Adj Close,Volume,No. of Shares,No. of Trades,Change(%)
154,13-08-2015,469.053833,472.496216,460.336456,462.292938,444.489716,4310570,226828,10717,-0.0101
155,14-08-2015,465.710541,481.436462,462.763458,478.935181,460.491028,5879215,376123,9709,0.036
156,17-08-2015,478.46463,478.46463,468.583313,470.886475,452.752289,5010702,278342,8646,-0.0168
157,18-08-2015,473.511597,473.511597,466.676361,467.617462,449.609161,3059898,262895,9049,-0.0069
158,19-08-2015,467.567932,475.988098,465.31427,472.818146,454.609558,4096871,299152,13714,0.0111
159,20-08-2015,475.468048,475.468048,452.584961,453.847961,436.369934,8772229,439271,19770,-0.0401
160,21-08-2015,450.727539,451.66864,444.288574,449.712189,432.393433,9253312,559054,25268,-0.0091
161,24-08-2015,435.868408,435.868408,405.159485,410.88028,395.056946,16445872,915064,16540,-0.0863
162,25-08-2015,416.477203,426.284241,407.735077,420.092926,403.914856,22846211,680620,10840,0.0224
163,26-08-2015,419.919586,433.292816,416.056213,422.693298,406.415039,8747967,398419,10403,0.0062
164,27-08-2015,429.330383,436.487549,424.50116,430.494354,413.915649,12459363,338333,8608,0.0185
165,28-08-2015,433.391876,437.354309,428.983673,432.104095,415.46344,4970452,239263,7150,0.0037
166,31-08-2015,432.326965,432.326965,422.891418,423.931549,407.605591,9557173,352115,12857,-0.0189
167,01-09-2015,422.940948,422.940948,413.629211,415.981903,399.962158,9989485,670601,10196,-0.0188
168,02-09-2015,421.009247,424.525909,417.343994,420.786377,404.581573,9069565,368125,6354,0.0116
169,03-09-2015,423.015228,426.333771,418.235535,422.916168,406.629333,5381078,207655,12469,0.0051
170,04-09-2015,420.860657,420.860657,408.676147,414.025452,398.081055,7476274,636304,5562,-0.021
171,07-09-2015,415.189423,418.037415,409.963959,412.688141,396.795227,4723281,177756,8512,-0.0032
172,08-09-2015,414.074982,422.470398,408.676147,420.315826,404.129181,5953563,288488,9521,0.0185
173,09-09-2015,426.457611,435.224518,421.256897,432.921326,416.249176,8002727,410854,7536,0.03
174,10-09-2015,426.457611,431.162994,423.733429,429.429443,412.891754,5110836,368560,7850,-0.0081
175,11-09-2015,431.905975,433.936707,424.080139,426.432831,410.01062,4907973,363751,8204,-0.007
176,14-09-2015,426.829102,428.785553,421.950317,427.869232,411.391663,3675418,244111,6013,0.0034
177,15-09-2015,426.952911,430.915344,423.782959,429.429443,412.891754,5311765,332748,5986,0.005
178,16-09-2015,431.955505,434.555847,428.537903,432.178375,415.534851,6195548,283855,9260,0.0051
179,18-09-2015,435.100677,445.526855,434.456787,443.496094,426.416718,15811655,558538,5106,0.0262
180,21-09-2015,435.868408,439.929901,433.911957,434.927338,418.177979,5875902,177131,11738,-0.0193
181,22-09-2015,435.868408,438.29541,418.285065,419.969116,403.795776,7266556,723862,7535,-0.0344
182,23-09-2015,417.542114,424.377319,416.056213,421.182617,404.962555,7024609,416233,14038,0.0029
183,24-09-2015,420.018646,420.018646,413.455841,414.743652,398.771576,13419022,730116,8841,-0.0153
184,28-09-2015,415.957153,416.501984,410.459259,413.208191,397.295197,5364769,778144,9814,-0.0037
185,29-09-2015,411.103149,421.133087,409.171448,416.427673,400.390717,7316374,436844,8835,0.0078
186,30-09-2015,421.504547,428.339752,415.313232,427.101501,410.653503,7980264,345752,6118,0.0256
187,01-10-2015,432.871796,432.871796,425.26889,428.290222,411.796448,3998154,173286,9673,0.0028
188,05-10-2015,427.349152,440.821442,426.878632,439.830841,422.892639,7391110,369010,6473,0.0269
189,06-10-2015,443.619934,446.022156,438.7164,444.808655,427.678711,5690429,233928,9827,0.0113
190,07-10-2015,443.149384,454.714752,441.316772,452.609711,435.179413,5314258,320860,9218,0.0175
191,08-10-2015,453.154541,453.154541,438.96405,440.375671,423.416473,4962576,293575,7795,-0.027
192,09-10-2015,442.827423,448.473907,436.611359,439.508881,422.583069,4304812,252976,4292,-0.002
193,12-10-2015,439.830841,446.566986,439.830841,441.688232,424.678497,2867019,144413,4076,0.005
194,13-10-2015,438.36969,443.941864,437.304779,442.604553,425.559509,2844021,127540,4923,0.0021
195,14-10-2015,443.694214,448.251038,442.777893,447.235657,430.012238,3693193,167406,5702,0.0105
196,15-10-2015,449.588348,451.22287,445.824036,447.607117,430.369415,4175871,189822,8129,0.0008
197,16-10-2015,448.003387,453.105011,447.607117,453.105011,435.655579,7036458,232521,22962,0.0093
198,19-10-2015,466.082001,478.21698,466.082001,477.226379,458.848022,15462946,802090,7181,0.0563
199,20-10-2015,477.96933,478.81134,472.025665,473.858307,455.60968,8349406,206974,9210,-0.0071
200,21-10-2015,473.263916,482.823303,472.025665,473.016266,454.800049,6647651,290037,7265,-0.0018
201,23-10-2015,477.449249,481.956543,466.156311,473.338226,455.109619,5608802,239795,4227,0.0007
202,26-10-2015,476.433868,476.978729,466.230591,466.998322,449.013855,5048242,151129,4432,-0.0134
203,27-10-2015,464.99234,469.672974,464.29892,465.363831,447.442291,5354228,142859,4750,-0.0035
204,28-10-2015,464.05127,468.013702,460.584137,464.076019,446.204102,5518950,140606,4102,-0.0028
205,29-10-2015,463.605469,468.063232,463.085419,466.082001,448.132813,6128894,122316,6341,0.0043
206,30-10-2015,466.626831,473.462067,465.63623,469.400543,451.323578,6168572,172739,5260,0.0071
207,02-11-2015,470.044434,476.235748,468.162292,475.393738,457.085968,3332972,156238,6062,0.0128
208,03-11-2015,477.102539,480.668732,476.111938,479.05899,460.610077,5248878,181908,5939,0.0077
209,04-11-2015,479.455231,482.922363,468.657593,471.183655,453.038055,4630314,172804,5288,-0.0164
210,05-11-2015,470.044434,471.035065,462.119568,463.902679,446.037415,4969178,243728,7708,-0.0155
211,06-11-2015,465.31427,472.892456,464.54657,471.728485,453.561859,3861457,175476,8720,0.0169
212,09-11-2015,462.367218,477.96933,457.389404,476.111938,457.77652,7860126,267514,9817,0.0093
213,10-11-2015,474.006897,475.245148,453.847961,457.042694,439.44165,5300897,278248,2641,-0.0401
214,13-11-2015,453.228851,464.8685,452.956421,462.144348,444.346802,6314390,275272,7902,0.0049
215,16-11-2015,458.652435,466.577301,458.033295,462.763458,444.942108,7082429,397081,8783,0.0013
216,17-11-2015,464.62085,465.04187,458.751495,459.519226,441.822815,3963426,171497,4516,-0.007
217,18-11-2015,459.444916,461.277557,450.702789,451.71817,434.322174,5191514,229960,7593,-0.017
218,19-11-2015,455.135773,464.94281,454.318512,462.986359,445.156403,5622547,225990,9021,0.0249
219,20-11-2015,462.614868,471.926605,458.429535,468.979553,450.918793,5216916,303967,7996,0.0129
220,23-11-2015,470.539764,474.452667,468.657593,472.397156,454.204773,4845525,166800,6314,0.0073
221,24-11-2015,472.025665,481.238342,471.059814,479.306641,460.848175,6833048,228414,8926,0.0146
222,26-11-2015,480.941162,491.31781,479.579071,489.683289,470.825165,10986386,300255,10162,0.0216
223,27-11-2015,489.856659,491.59021,482.476593,484.928375,466.253448,5026593,169451,7269,-0.0097
224,30-11-2015,484.655945,487.578247,476.632019,479.00946,460.562439,13807708,171638,6091,-0.0135
225,01-12-2015,477.47403,484.804535,476.111938,478.4151,459.990936,5990904,169237,5572,0.0001
226,02-12-2015,478.58847,485.250305,477.72168,484.383514,465.729492,3495228,169060,6145,0.0125
227,03-12-2015,482.872833,489.831879,482.476593,484.012054,465.372375,5243282,316800,6790,-0.0008
228,04-12-2015,481.585052,483.516754,476.186218,478.19223,459.776703,6204259,183717,5454,-0.012
229,07-12-2015,478.19223,481.931763,470.415924,471.555115,453.395142,6684321,192243,6620,-0.0139
230,08-12-2015,469.994904,472.322845,463.654999,466.032471,448.085205,3476092,223479,6276,-0.0117
231,09-12-2015,463.704529,467.295502,452.13916,453.649841,436.179413,4233993,351669,9070,-0.0266
232,10-12-2015,456.918854,472.421906,455.680603,470.713104,452.585571,8580298,388912,12770,0.0376
233,11-12-2015,471.406525,474.997498,467.023102,472.000916,453.823792,8378766,370539,10566,0.0027
234,14-12-2015,469.351013,477.226379,468.558533,473.065796,454.847626,4875238,252147,6800,0.0023
235,15-12-2015,474.006897,484.383514,472.347626,483.368164,464.753296,7254239,244609,9608,0.0218
236,16-12-2015,483.368164,489.138458,482.179413,484.730255,466.062958,5582919,187540,6813,0.0028
237,17-12-2015,485.423676,502.734589,484.408295,500.109467,480.849854,8938805,574220,14343,0.0317
238,18-12-2015,497.187164,499.762756,490.351959,491.29303,472.372955,7391445,252773,7715,-0.0176
239,21-12-2015,489.311798,494.809692,487.553467,491.39209,472.468201,5691109,267805,7715,0.0002
240,22-12-2015,491.7388,496.592804,487.380127,489.014618,470.182343,5343834,263406,6907,-0.0048
241,23-12-2015,491.2435,498.722595,490.351959,497.187164,478.040131,5962332,227045,7718,0.0167
242,24-12-2015,497.236694,498.871185,493.472382,495.577423,476.49234,5492714,146409,5043,-0.0032
243,28-12-2015,495.602173,502.115448,495.304993,500.456177,481.183258,5946856,291670,7068,0.0098
244,29-12-2015,500.456177,504.5672,498.846436,502.932709,483.564392,6882748,248983,6346,0.0049
245,30-12-2015,502.734589,503.229889,496.295624,497.533875,478.373474,3761966,103873,3532,-0.0107
246,31-12-2015,496.989044,505.0625,494.859222,502.536469,483.183411,8530230,241436,8165,0.0101
247,01-01-2016,500.158997,504.66626,499.366516,502.907928,483.540588,2499742,328595,6141,0.0007
248,04-01-2016,497.781525,502.140198,488.717438,492.977081,473.992188,13923887,273627,8604,-0.0197
249,05-01-2016,495.453583,500.258057,493.819092,497.855835,478.682983,6897687,294671,5588,0.0099
250,06-01-2016,499.069336,514.324707,495.503113,511.253815,491.565033,12349673,949981,31274,0.0269
251,07-01-2016,505.731171,509.173553,499.292206,501.867798,482.540497,9109980,374543,9578,-0.0183
252,08-01-2016,505.21109,511.600525,503.576599,508.059113,488.493347,9836038,7008317,27081,0.0123
253,11-01-2016,503.205109,525.419556,500.753357,520.862732,500.803864,13391084,861434,22283,0.0252
254,12-01-2016,522.546753,527.697937,515.662048,517.816589,497.875092,10786810,451258,14934,-0.0058
255,13-01-2016,521.605713,539.758606,518.683411,533.369202,512.828735,33136776,1418406,27783,0.03
256,14-01-2016,526.930237,535.424683,521.580933,525.840576,505.590088,12840397,590916,15788,-0.0141
257,15-01-2016,529.852539,539.634827,527.796997,531.61084,511.138123,13276112,806191,23298,0.011
258,18-01-2016,532.452881,536.885864,499.316986,503.650879,484.254883,12578025,577065,17691,-0.0526
259,19-01-2016,509.668854,519.971191,502.288818,516.90033,496.99411,9917315,539474,16545,0.0263
260,20-01-2016,512.591125,512.591125,490.351959,497.558655,478.397339,20820207,1181912,39978,-0.0374
261,21-01-2016,503.99762,508.059113,483.764404,487.479187,468.705994,14661212,921299,29044,-0.0203
262,22-01-2016,492.357941,500.753357,492.357941,497.360504,478.206757,10929538,344318,12402,0.0203
263,25-01-2016,500.258057,504.59198,495.304993,497.261444,478.111542,6045446,276184,9008,-0.0002
264,27-01-2016,499.316986,500.258057,493.794312,494.983063,475.920898,7961346,213280,8067,-0.0046
265,28-01-2016,495.800293,506.102661,493.868622,503.675659,484.278717,10648939,279598,10218,0.0176
266,29-01-2016,504.69104,515.117188,504.22049,512.838806,493.088989,8850257,280811,10044,0.0182
267,01-02-2016,515.092468,516.008728,507.960052,510.312744,490.660187,4577528,216574,7112,-0.0049
268,02-02-2016,510.312744,511.550995,490.599609,495.874603,476.778107,6816943,367070,11152,-0.0283
269,03-02-2016,489.361328,492.33316,482.922363,486.092316,467.372528,7241614,344712,10610,-0.0197
270,04-02-2016,489.361328,495.800293,478.31604,481.956543,463.396027,8401043,305249,12485,-0.0085
271,05-02-2016,484.953125,486.389526,476.186218,480.891632,462.372101,9690760,329859,11897,-0.0022
272,08-02-2016,480.990692,487.776367,474.477417,476.012878,457.681274,5574046,311940,10638,-0.0101
273,09-02-2016,471.976135,479.851501,470.539764,474.254547,455.990692,9047009,359167,13866,-0.0037
274,10-02-2016,471.381775,481.931763,469.871094,476.805359,458.443237,7791663,495104,10785,0.0054
275,11-02-2016,476.904419,478.43988,453.451721,457.934235,440.298798,7898492,563005,17182,-0.0396
276,12-02-2016,462.565338,462.565338,439.880371,449.018738,431.726685,13530925,681300,23393,-0.0195
277,15-02-2016,454.690002,471.208405,454.690002,468.930023,450.871216,8899342,288882,9957,0.0443
278,16-02-2016,471.084595,474.502197,459.147736,460.906067,443.15625,6010968,307379,10116,-0.0171
279,17-02-2016,463.159698,474.229767,453.897491,471.827545,453.657074,7126582,365447,12080,0.0237
280,18-02-2016,476.953949,479.801971,463.605469,465.63623,447.704193,6660867,243498,9004,-0.0131
281,19-02-2016,465.5867,471.901855,464.274139,467.741272,449.72818,4723683,186168,7112,0.0045
282,22-02-2016,467.617462,479.603821,467.617462,476.632019,458.27652,5893738,218870,7756,0.019
283,23-02-2016,477.028259,479.05899,466.948792,470.366394,452.252258,8763783,1794728,9348,-0.0131
284,24-02-2016,468.013702,474.774597,466.577301,471.852325,453.680939,7008431,1457649,9209,0.0031
285,25-02-2016,472.620026,473.783997,466.007721,467.617462,449.609161,11457637,332961,6898,-0.009
286,26-02-2016,472.025665,474.873657,467.716522,470.713104,452.585571,3853247,225109,6121,0.0066
287,29-02-2016,471.183655,492.630371,463.110168,478.786591,460.348175,14321426,999988,22873,0.0172
288,01-03-2016,477.82074,487.900208,477.795959,486.042786,467.32489,7593145,311829,10931,0.0151
289,02-03-2016,491.78833,498.153015,488.989868,496.047974,476.944763,9278900,529739,12416,0.0206
290,03-03-2016,500.258057,504.22049,494.066742,501.669678,482.349945,7328829,340650,11815,0.0113
291,04-03-2016,502.239258,502.734589,497.038574,498.474945,479.27829,4147803,2911912,6987,-0.0064
292,08-03-2016,499.019806,510.609924,499.019806,508.678253,489.088593,6102409,424354,13337,0.0205
293,09-03-2016,505.21109,517.048889,504.51767,515.959229,496.089264,5471034,367791,11771,0.0143
294,10-03-2016,516.132568,518.03949,499.762756,501.124847,481.826141,9555978,354839,15320,-0.0288
295,11-03-2016,502.685059,509.941254,500.555237,502.486938,483.135773,7069736,248065,8869,0.0027
296,14-03-2016,504.76532,508.381042,501.719208,505.08728,485.635986,5482662,206014,6156,0.0052
297,15-03-2016,507.192322,509.099243,502.784119,505.458771,485.993164,4840112,191800,5634,0.0007
298,16-03-2016,505.706421,508.083862,498.004425,506.077881,486.58847,5106094,164645,6645,0.0012
299,17-03-2016,508.678253,513.581787,501.248657,503.229889,488.874023,7768425,201404,8721,-0.0056
300,18-03-2016,504.34433,510.238434,503.081299,508.777313,494.263245,6475294,827348,8279,0.011
301,21-03-2016,509.148773,515.860168,506.573181,513.779907,499.123077,5864774,202295,7924,0.0098
302,22-03-2016,513.631287,521.184692,512.962646,519.005371,504.199463,7076381,302113,11164,0.0102
303,23-03-2016,518.53479,518.53479,506.399841,509.767914,495.225555,7756138,350489,10739,-0.0178
304,28-03-2016,510.164154,511.006165,503.056519,505.40921,490.99115,8339413,304410,12716,-0.0086
305,29-03-2016,507.093262,516.107788,505.31015,513.259827,498.617859,7324579,246687,7577,0.0155
306,30-03-2016,516.454529,520.937012,516.454529,518.609131,503.814514,6670193,225448,8963,0.0104
307,31-03-2016,515.612488,523.042114,511.501465,517.69281,502.924377,14229585,292735,9205,-0.0018
308,01-04-2016,514.671448,518.23761,507.687622,512.368286,497.75174,5713883,205416,11717,-0.0103
309,04-04-2016,515.117188,516.206848,507.836212,512.665466,498.040436,3983929,116143,5958,0.0006
310,05-04-2016,510.832825,516.305908,506.300781,508.653473,494.142853,4734755,207501,5923,-0.0078
311,06-04-2016,511.204285,513.482727,506.498901,512.021545,497.414917,3226244,87590,4622,0.0066
312,07-04-2016,512.591125,519.079651,506.251251,513.755127,499.098999,4056197,170492,6997,0.0034
313,08-04-2016,513.086426,522.274353,510.758514,513.309326,498.665955,6189521,259195,10732,-0.0009
314,11-04-2016,513.631287,517.84137,511.650055,515.265808,500.56662,4757307,167315,6245,0.0038
315,12-04-2016,515.265808,523.760254,514.151367,518.782471,503.982971,5152580,193213,7206,0.0068
316,13-04-2016,521.333252,529.926819,521.333252,528.019897,512.956848,7401784,421477,11413,0.0178
317,18-04-2016,527.896057,528.391357,522.744873,527.375977,512.33136,8798824,375048,7026,-0.0012
318,20-04-2016,529.580139,529.580139,513.036926,513.779907,499.123077,10008978,261813,13736,-0.0258
319,21-04-2016,515.810608,521.060852,512.640686,515.686829,500.975647,5252190,232079,9249,0.0037
320,22-04-2016,514.621887,518.83197,509.817444,514.597107,499.916992,5401895,242213,9581,-0.0021
321,25-04-2016,517.321289,517.321289,501.397247,503.675659,489.307068,28224196,628843,25573,-0.0212
322,26-04-2016,502.932709,507.142792,499.019806,503.700409,489.331146,12197088,411535,15742,0
323,27-04-2016,504.170959,508.158173,503.229889,504.91391,490.509979,6692966,219250,8822,0.0024
324,28-04-2016,502.239258,504.81485,490.822479,493.670502,479.587311,28589468,676909,16633,-0.0223
325,29-04-2016,492.06076,494.586823,484.829315,486.736237,472.850891,10835868,477000,16373,-0.014
326,02-05-2016,484.903595,491.54068,484.408295,488.841278,474.895874,4901531,225517,7966,0.0043
327,03-05-2016,489.361328,492.803711,481.807953,483.318634,469.530792,8109395,282136,10845,-0.0113
328,04-05-2016,482.451843,487.231537,481.931763,484.457825,470.637543,6251608,227280,7443,0.0024
329,05-05-2016,485.398895,487.107697,480.891632,483.046204,469.266113,9998709,253122,9367,-0.0029
330,06-05-2016,481.931763,483.813934,478.95993,479.925781,466.234741,6806351,225888,8995,-0.0065
331,09-05-2016,482.922363,488.370728,481.832703,486.934357,473.043365,7082682,186660,6915,0.0146
332,10-05-2016,486.934357,487.726837,484.408295,486.661926,472.778717,3345090,110977,4366,-0.0006
333,11-05-2016,481.337402,485.770386,480.445862,483.120514,469.338287,5694872,155682,5617,-0.0073
334,12-05-2016,483.417694,492.43222,482.947144,491.7388,477.710724,5900836,218644,8165,0.0178
335,13-05-2016,489.831879,490.624359,482.922363,484.482574,470.66153,6760184,186873,6110,-0.0148
336,16-05-2016,483.912994,486.637177,480.990692,483.392914,469.602966,4304563,182427,6623,-0.0022
337,17-05-2016,485.522736,486.934357,478.638,480.024841,466.330963,5610730,176081,7553,-0.007
338,18-05-2016,478.4151,481.684113,477.52356,480.718262,467.004608,3797607,146038,5042,0.0015
339,19-05-2016,481.287872,481.386932,468.360413,471.134125,457.693878,4215701,207759,7354,-0.0199
340,20-05-2016,471.530365,472.768616,461.302307,462.713928,449.513916,8558338,380536,11494,-0.0179
341,23-05-2016,464.274139,465.933411,458.479065,460.633667,447.492981,8475783,479357,10478,-0.0045
342,24-05-2016,459.667816,467.567932,459.667816,465.809601,452.521271,5668703,191480,6603,0.0112
343,25-05-2016,470.465454,471.926605,466.156311,471.134125,457.693878,4264311,181679,6484,0.0114
344,26-05-2016,470.539764,471.728485,467.617462,468.979553,455.600769,6548694,196930,6392,-0.0046
345,27-05-2016,470.069214,483.863464,469.920624,482.773773,469.001465,6184833,306408,10652,0.0294
346,30-05-2016,483.615814,486.141876,477.96933,479.801971,466.114441,4445929,215289,7715,-0.0062
347,31-05-2016,479.950562,481.931763,473.759247,474.427887,460.893646,10768049,196964,6056,-0.0112
348,01-06-2016,474.477417,478.51416,471.431305,472.322845,458.848694,4173254,187746,6787,-0.0044
349,02-06-2016,472.768616,474.081177,468.112762,473.635406,460.12381,4732138,172276,6793,0.0028
350,03-06-2016,475.492798,476.929199,473.437286,475.319458,461.759827,3988879,144389,5342,0.0035
351,06-06-2016,475.988098,476.978729,471.802795,472.917206,459.426117,4002515,157434,6270,-0.005
352,07-06-2016,474.130707,475.963348,471.332245,473.041046,459.546387,8747391,175267,5489,0.0003
353,08-06-2016,474.502197,474.502197,470.118744,472.570496,459.089294,5600539,183907,5040,-0.001
354,09-06-2016,475.492798,483.640564,473.610657,481.015442,467.293335,7219470,318681,9781,0.0179
355,10-06-2016,482.427063,487.578247,479.603821,483.764404,469.963837,7530182,226144,7600,0.0057
356,13-06-2016,480.396332,487.107697,477.003479,485.943726,472.080994,4713976,189663,7602,0.0045
357,14-06-2016,485.869446,488.073547,480.099152,483.541504,469.747284,5041354,134051,4917,-0.0049
358,15-06-2016,485.398895,488.618378,482.303253,487.677307,473.765167,5136069,168059,5863,0.0086
359,16-06-2016,485.894196,487.206757,478.984711,483.566284,469.771362,4325272,189485,6768,-0.0084
360,17-06-2016,483.912994,484.730255,480.495392,482.872833,469.097748,4861844,159014,6025,-0.0014
361,20-06-2016,481.510773,491.63974,479.455231,490.451019,476.459717,4965096,355228,9386,0.0157
362,21-06-2016,492.38269,492.407471,485.250305,488.915558,474.968079,6430108,347776,7508,-0.0031
363,22-06-2016,487.875427,488.321198,483.962524,485.646545,471.792297,5901987,385463,7166,-0.0067
364,23-06-2016,485.374146,486.389526,480.445862,485.621796,471.768219,4540016,219671,7479,-0.0001
365,24-06-2016,477.9198,477.9198,462.317688,471.257935,457.814148,11530618,713656,16411,-0.0296
366,27-06-2016,465.834351,474.700317,465.834351,473.338226,459.835144,4228907,266573,6561,0.0044
367,28-06-2016,473.709717,476.260529,473.016266,474.403137,460.869598,3509696,152345,5543,0.0022
368,29-06-2016,476.483398,479.925781,475.492798,478.9104,465.248322,3472319,169890,5862,0.0095
369,30-06-2016,481.436462,484.160645,478.984711,480.024841,466.330963,5887945,249804,10481,0.0023
370,01-07-2016,481.807953,483.813934,480.445862,482.154663,468.400024,3050603,149225,4327,0.0044
371,04-07-2016,483.170044,492.13504,483.170044,488.717438,474.775574,3601316,211611,6698,0.0136
372,05-07-2016,488.420258,496.741394,485.547485,491.88739,477.855103,5242583,258358,9215,0.0065
373,07-07-2016,491.59021,495.552643,488.445038,489.311798,475.352997,5551423,205672,9499,-0.0052
374,08-07-2016,488.866028,489.856659,483.591034,484.606415,470.781799,3295393,276679,6470,-0.0096
375,11-07-2016,490.84726,492.803711,488.123077,491.59021,477.566406,3815035,165538,7340,0.0144
376,12-07-2016,492.952301,497.781525,490.84726,496.989044,482.811249,4507697,261152,8077,0.011
377,13-07-2016,497.880585,503.576599,497.360504,499.638916,485.385529,6883407,420670,12999,0.0053
378,14-07-2016,499.316986,502.288818,494.438232,497.731995,483.532959,4964987,144511,6488,-0.0038
379,15-07-2016,499.762756,505.706421,497.038574,501.347717,487.045563,6457762,357608,10099,0.0073
380,18-07-2016,509.173553,514.498047,496.171783,498.400665,484.182587,14817306,667578,19179,-0.0059
381,19-07-2016,498.276825,506.672241,492.977081,504.121429,489.740143,7683649,394125,10989,0.0115
382,20-07-2016,505.18634,509.322144,503.502289,506.697021,492.242249,5660441,243360,8364,0.0051
383,21-07-2016,507.192322,507.687622,497.781525,498.450195,484.230682,3097170,135079,5335,-0.0163
384,22-07-2016,498.276825,504.121429,497.831055,502.660278,488.320679,3184126,135033,5207,0.0084
385,25-07-2016,502.239258,507.068512,498.945496,506.573181,492.121948,3803482,1434391,5725,0.0078
386,26-07-2016,506.697021,512.541626,502.833649,507.217102,492.747498,4853316,269334,10438,0.0013
387,27-07-2016,506.721771,508.182922,499.737976,501.793488,487.478607,5090697,168876,5413,-0.0107
388,28-07-2016,502.709808,510.411804,501.768738,508.356293,493.854156,7204399,205105,8141,0.0131
389,29-07-2016,507.192322,507.638092,501.248657,502.685059,488.344757,4444057,108105,4239,-0.0112
390,01-08-2016,504.22049,505.35968,497.806305,500.010406,485.746399,3681961,137323,4510,-0.0053
391,02-08-2016,499.267456,505.21109,498.425415,501.644897,487.334259,3558227,158464,4833,0.0033
392,03-08-2016,502.437408,502.437408,491.09491,492.308411,478.264099,5479056,175635,9005,-0.0186
393,04-08-2016,494.809692,495.304993,487.082947,491.83786,477.806976,4701579,178507,7126,-0.001
394,05-08-2016,494.314392,504.71579,493.843842,503.353699,488.994293,5588302,174956,5742,0.0234
395,08-08-2016,505.16156,512.145386,504.54245,509.792664,495.249603,6256252,266132,8335,0.0128
396,09-08-2016,508.678253,512.393005,505.706421,510.510864,495.947296,6133687,188865,5957,0.0014
397,10-08-2016,510.783295,512.417786,496.295624,497.112854,482.931488,6217306,205341,7058,-0.0262
398,11-08-2016,496.270844,506.622711,495.106873,502.288818,487.959778,6539201,161720,6188,0.0104
399,12-08-2016,503.725189,516.553589,503.725189,513.036926,498.401306,7552641,361232,11232,0.0214
400,16-08-2016,513.259827,517.49469,502.982239,507.638092,493.156494,6169134,202889,7660,-0.0105
401,17-08-2016,507.241852,509.569794,498.871185,501.892548,487.57489,7147050,453723,5177,-0.0113
402,18-08-2016,503.229889,507.018982,503.229889,504.24527,489.860443,3576481,290170,3016,0.0047
403,19-08-2016,504.22049,506.201721,498.821655,502.685059,488.344757,3774054,149095,4944,-0.0031
404,22-08-2016,501.248657,505.0625,498.871185,501.174377,486.877136,3084774,179189,4855,-0.003
405,23-08-2016,501.248657,502.734589,497.781525,500.480927,486.203491,3378378,208441,4184,-0.0014
406,24-08-2016,501.100067,506.176941,500.753357,505.458771,491.039307,4024092,366612,5663,0.01
407,25-08-2016,505.805481,509.668854,499.762756,501.595367,487.286133,6904382,156757,5185,-0.0076
408,26-08-2016,504.170959,510.560394,502.536469,509.124023,494.600006,4448703,232782,7028,0.015
409,29-08-2016,508.802063,524.899475,508.232452,523.760254,508.818756,7473162,639293,13187,0.0288
410,30-08-2016,526.013916,529.233398,521.556152,528.193237,513.125244,8385786,1139289,10531,0.0085
411,31-08-2016,527.450317,531.957581,518.584351,525.023315,510.045715,10750870,232493,7686,-0.006
412,01-09-2016,521.556152,531.33844,508.034332,509.767914,495.225555,19669605,1095036,29479,-0.029
413,02-09-2016,510.708984,511.427185,496.444214,501.917328,487.598907,12979505,541854,17356,-0.0154
414,06-09-2016,505.16156,507.687622,502.734589,505.16156,490.75058,5312062,240877,7127,0.0065
415,07-09-2016,506.201721,508.703003,501.768738,504.04715,489.667969,5966010,220304,8712,-0.0022
416,08-09-2016,506.721771,513.111206,505.31015,511.848175,497.246429,5633288,367758,7348,0.0155
417,09-09-2016,512.640686,520.020752,510.164154,517.37085,502.611572,7047053,305332,11577,0.0108
418,12-09-2016,510.362274,523.042114,509.743134,518.33667,503.549866,15545572,492672,12534,0.0019
419,14-09-2016,519.079651,524.528015,515.562988,517.46991,502.707794,8586131,314372,7186,-0.0017
420,15-09-2016,518.584351,530.075439,518.584351,527.499817,512.451599,14477715,462771,8459,0.0194
421,16-09-2016,528.490417,541.789368,524.577515,532.725281,517.528015,18148264,1299359,23246,0.0099
422,19-09-2016,531.23938,538.891846,530.47168,536.118164,520.824036,7696922,1613535,8585,0.0064
423,20-09-2016,536.910645,537.282104,529.505798,532.056641,516.878418,5321678,296596,4995,-0.0076
424,21-09-2016,531.957581,537.356384,529.481079,531.09082,515.940186,5050374,157167,4904,-0.0018
425,22-09-2016,536.415344,542.755249,534.434082,539.362366,523.975708,8658390,541248,10236,0.0156
426,23-09-2016,539.387146,549.516113,539.387146,546.222351,530.640015,14346160,1161460,14278,0.0127
427,26-09-2016,546.519531,559.471741,544.959351,548.401672,532.757202,17635483,991973,15366,0.004
428,27-09-2016,553.255676,557.68866,548.104492,550.036194,534.345093,8941345,318951,12134,0.003
429,28-09-2016,548.748413,548.797974,538.049805,540.204407,524.793701,11454533,320533,8958,-0.0179
430,29-09-2016,542.359009,550.160034,528.688538,531.18988,516.036377,9811623,389803,11004,-0.0167
431,30-09-2016,528.985718,542.136108,528.143738,536.762024,521.449524,5168744,184651,7490,0.0105
432,03-10-2016,538.396545,548.773193,533.072021,540.229187,524.817871,8364763,955952,9712,0.0065
433,04-10-2016,541.393127,548.946533,540.873047,543.027649,527.536438,6051915,413390,7304,0.0052
434,05-10-2016,546.816711,548.054993,537.802185,539.585266,524.192261,4979551,229693,5748,-0.0063
435,06-10-2016,540.873047,557.83728,540.873047,550.184814,534.48938,9742744,1709509,15966,0.0196
